"http://sports.espn.go.com/espn/rss/nfl/news","espn.com"
"http://myespn.go.com/blogs/feed?blog=nflnation","espn.com"
"http://myespn.go.com/blogs/feed?blog=nfceast","espn.com"
"http://myespn.go.com/blogs/feed?blog=nfcnorth","espn.com"
"http://myespn.go.com/blogs/feed?blog=nfcsouth","espn.com"
"http://myespn.go.com/blogs/feed?blog=nfcwest","espn.com"
"http://myespn.go.com/blogs/feed?blog=afceast","espn.com"
"http://myespn.go.com/blogs/feed?blog=afcnorth","espn.com"
"http://myespn.go.com/blogs/feed?blog=afcsouth","espn.com"
"http://myespn.go.com/blogs/feed?blog=afcwest","espn.com"
"http://rss.cnn.com/rss/si_nfl.rss","si.com"
"http://rss.cnn.com/rss/si_don_banks.rss","si.com"
"http://rss.cnn.com/rss/si_andrew_perloff.rss","si.com"
"http://rss.cnn.com/rss/si_jim_trotter.rss","si.com"
"http://rss.cnn.com/rss/si_peter_king.rss","si.com"
"http://rss.cnn.com/rss/si_jeff_pearlman.rss","si.com"
"http://rss.cnn.com/rss/si_ross_tucker.rss","si.com"
"http://feeds.pheedo.com/feedout/syndicatedContent_categoryId_5","foxsports.com"
"http://sports.yahoo.com/nfl/rss.xml","yahoo.com"
"http://www.nfl.com/rss/rsslanding?searchString=home","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=gamehighlightsVideo","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80f87991&name=Jennifer%20Allen","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80207805&name=Nick%20Bakay","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d8014a41b&name=Brian%20Baldinger","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80036572&name=Bill%20Belichick","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80026e07&name=Gil%20Brandt","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80f97bfd&name=Bucky%20Brooks","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d808a8518&name=Paul%20Burmeister","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80b6a69b&name=Tom%20Cable","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80e156fa&name=Jim%20Caldwell","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80021357&name=Vic%20Carucci","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d800357b2&name=Brad%20%20Childress","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d800217e8&name=Cris%20Collinsworth","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80036560&name=Tom%20Coughlin","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80ee9513&name=Charles%20Davis","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d8003649e&name=Jack%20Del%20Rio","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d802bdfa7&name=Jamie%20Dukes","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d8017d0ff&name=Rich%20%20Eisen","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d800219d7&name=Michael%20Fabiano","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d8003680e&name=Jeff%20Fisher","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80035e08&name=John%20Fox","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d8076c19b&name=Thomas%20George","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80e9c433&name=Todd%20Haley","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d81058319&name=Scott%20Hanson","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d8062ec7e&name=John%20%20Harbaugh","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80036247&name=Dick%20Jauron","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d800365ab&name=Lane%20Kiffin","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80021483&name=Pat%20Kirwan","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80036057&name=Gary%20Kubiak","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d8112986c&name=Jason%20%20La%20Canfora","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d8003558d&name=Marvin%20%20Lewis","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d800366e0&name=Eric%20Mangini","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d804a11cd&name=Mike%20Mayock","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80035717&name=Mike%20McCarthy","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80e128f8&name=Josh%20McDaniels","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80de9dbb&name=Jim%20Mora","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80e3aeb8&name=Raheem%20Morris","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d8003645d&name=Sean%20Payton","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80036321&name=Wade%20Phillips","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80036647&name=Andy%20Reid","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80e44268&name=Rex%20Ryan","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d805db27c&name=Steve%20Sabol","nfl.com"
"http://www.nfl.com/rss/rsslanding?searchString=author&id=09000d5d80021961&name=Adam%20Schefter","nfl.com"
